source_timestamp,job_id,cell_name,part_number,station_name,activity_name,activity_value,ewma,mean,stddev,z_prev,L,lambda_,sigma_ewma,ucl,lcl,drift
2026-09-11 04:12:41+00:00,2669060,C6,313539022222,174D,ca_shaft_nut_torque,1.9,2.131982203513961,2.148215613382899,0.12247059421624276,2.1367165341979195,2.0,0.02,0.010225740156366184,2.1686670936956314,2.127764133070167,0
2026-09-11 04:13:26+00:00,2669061,C6,313539022222,174D,ca_shaft_nut_torque,2.16,2.132542559443682,2.148215613382899,0.12247059421624276,2.131982203513961,2.0,0.02,0.010316228776033864,2.168848070934967,2.1275831558308314,0
2026-09-11 04:14:02+00:00,2669062,C6,313539022222,174D,ca_shaft_nut_torque,2.03,2.1304917082548083,2.148215613382899,0.12247059421624276,2.132542559443682,2.0,0.02,0.010402393067108454,2.169020399517116,2.1274108272486822,0
2026-09-11 04:14:33+00:00,2669063,C6,313539022222,174D,ca_shaft_nut_torque,2.3,2.133881874089712,2.148215613382899,0.12247059421624276,2.1304917082548083,2.0,0.02,0.010484478659113283,2.169184570701126,2.1272466560646723,0
2026-09-11 04:15:04+00:00,2669064,C6,313539022222,174D,ca_shaft_nut_torque,2.21,2.1354042366079176,2.148215613382899,0.12247059421624276,2.133881874089712,2.0,0.02,0.010562713161846201,2.1693410397065915,2.1270901870592067,0
2026-09-11 04:15:36+00:00,2669067,C6,313539022222,174D,ca_shaft_nut_torque,2.03,2.133296151875759,2.148215613382899,0.12247059421624276,2.1354042366079176,2.0,0.02,0.010637307925817935,2.169490229234535,2.126940997531263,0
2026-09-11 04:16:11+00:00,2669088,C6,313539022222,174D,ca_shaft_nut_torque,2.1,2.1326302288382437,2.148215613382899,0.12247059421624276,2.133296151875759,2.0,0.02,0.0107084595820014,2.169632532546902,2.126798694218896,0
2026-09-11 04:16:48+00:00,2669089,C6,313539022222,174D,ca_shaft_nut_torque,2.13,2.132577624261479,2.148215613382899,0.12247059421624276,2.1326302288382437,2.0,0.02,0.010776351394433222,2.1697683161717656,2.1266629105940327,0
2026-09-11 04:17:22+00:00,2669090,C6,313539022222,174D,ca_shaft_nut_torque,2.17,2.133326071776249,2.148215613382899,0.12247059421624276,2.132577624261479,2.0,0.02,0.010841154453289242,2.1698979222894774,2.126533304476321,0
2026-09-11 04:21:22+00:00,2669093,C6,313539022222,174D,ca_shaft_nut_torque,2.15,2.1336595503407243,2.148215613382899,0.12247059421624276,2.133326071776249,2.0,0.02,0.010903028731315628,2.1700216708455304,2.126409555920268,0
2026-09-11 04:21:56+00:00,2669107,C6,313539022222,174D,ca_shaft_nut_torque,1.94,2.12978635933391,2.148215613382899,0.12247059421624276,2.1336595503407243,2.0,0.02,0.010962124022676286,2.1701398614282517,2.1262913653375466,0
2026-09-11 04:22:32+00:00,2669108,C6,313539022222,174D,ca_shaft_nut_torque,2.15,2.1301906321472317,2.148215613382899,0.12247059421624276,2.12978635933391,2.0,0.02,0.01101858078017774,2.1702527749432545,2.1261784518225437,0
2026-09-11 04:23:14+00:00,2669109,C6,313539022222,174D,ca_shaft_nut_torque,2.13,2.1301868195042872,2.148215613382899,0.12247059421624276,2.1301906321472317,2.0,0.02,0.011072530864304049,2.170360675111507,2.126070551654291,0
2026-09-11 04:23:57+00:00,2669110,C6,313539022222,174D,ca_shaft_nut_torque,1.98,2.1271830831142013,2.148215613382899,0.12247059421624276,2.1301868195042872,2.0,0.02,0.011124098215419324,2.1704638098137377,2.1259674169520606,0
2026-09-11 04:24:33+00:00,2669111,C6,313539022222,174D,ca_shaft_nut_torque,2.16,2.1278394214519176,2.148215613382899,0.12247059421624276,2.1271830831142013,2.0,0.02,0.011173399458784148,2.1705624123004674,2.125868814465331,0
2026-09-11 04:25:11+00:00,2669118,C6,313539022222,174D,ca_shaft_nut_torque,2.07,2.126682633022879,2.148215613382899,0.12247059421624276,2.1278394214519176,2.0,0.02,0.01122054445061351,2.170656702284126,2.125774524481672,0
2026-09-11 04:25:48+00:00,2669123,C6,313539022222,174D,ca_shaft_nut_torque,2.22,2.1285489803624214,2.148215613382899,0.12247059421624276,2.126682633022879,2.0,0.02,0.0112656367722222,2.1707468869273434,2.125684339838455,0
2026-09-11 04:26:26+00:00,2669124,C6,313539022222,174D,ca_shaft_nut_torque,2.03,2.1265780007551727,2.148215613382899,0.12247059421624276,2.1285489803624214,2.0,0.02,0.01130877417831502,2.1708331617395293,2.125598065026269,0
2026-09-11 04:27:02+00:00,2669125,C6,313539022222,174D,ca_shaft_nut_torque,2.25,2.129046440740069,2.148215613382899,0.12247059421624276,2.1265780007551727,2.0,0.02,0.011350049004648298,2.1709157113921957,2.1255155153736025,0
2026-09-11 04:27:34+00:00,2669126,C6,313539022222,174D,ca_shaft_nut_torque,2.0,2.1264655119252676,2.148215613382899,0.12247059421624276,2.129046440740069,2.0,0.02,0.011389548539588219,2.1709947104620757,2.1254365163037225,0
2026-09-11 04:28:09+00:00,2669127,C6,313539022222,174D,ca_shaft_nut_torque,2.36,2.131136201686762,2.148215613382899,0.12247059421624276,2.1264655119252676,2.0,0.02,0.011427355363497572,2.1710703241098943,2.125360902655904,0
2026-09-11 04:29:06+00:00,2669128,C6,313539022222,174D,ca_shaft_nut_torque,2.22,2.1329134776530267,2.148215613382899,0.12247059421624276,2.131136201686762,2.0,0.02,0.011463547659377694,2.1711427087016544,2.125288518064144,0
2026-09-11 04:29:40+00:00,2669129,C6,313539022222,174D,ca_shaft_nut_torque,2.01,2.130455208099966,2.148215613382899,0.12247059421624276,2.1329134776530267,2.0,0.02,0.0114981994977613,2.1712120123784215,2.1252192143873767,0
